	Unnamed: 0	images	condition	imgB	imgA	trials.thisRepN	trials.thisTrialN	trials.thisN	trials.thisIndex	numLoop.thisRepN	numLoop.thisTrialN	numLoop.thisN	numLoop.thisIndex	response.keys	response.rt	rating.response	rating.rt	key_resp_2.keys	key_resp_2.rt	numResp.keys	acc	Alocation	rt	date	frameRate	expName	session	participant	Unnamed: 27	img
1370	2985		Inverted-Gestalt	images/k22.bmp	images/INVk22.bmp					0.0	2.0	2.0	67.0							left	1.0	left	0.533280134201	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		22
1371	2986		Inverted-scrambled	images/i04.bmp	images/INVk04.bmp					0.0	3.0	3.0	32.0							left	1.0	left	0.666841983795	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		4
1372	2987		Inverted-scrambled	images/i30.bmp	images/INVk30.bmp					0.0	4.0	4.0	52.0							right	0.0	left	0.583507061005	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		30
1373	2988		Inverted-Gestalt	images/k16.bmp	images/INVk16.bmp					0.0	5.0	5.0	63.0							right	1.0	right	1.51708102226	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		16
1374	2989		Inverted-Gestalt	images/k29.bmp	images/INVk29.bmp					0.0	6.0	6.0	74.0							left	0.0	right	0.683743000031	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		29
1375	2990		Inverted-scrambled	images/i25.bmp	images/INVk25.bmp					0.0	7.0	7.0	47.0							left	0.0	right	0.667062997818	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		25
1376	2991		Gestalt-scrambled	images/i13.bmp	images/k13.bmp					0.0	8.0	8.0	12.0							right	0.0	left	0.750366926193	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		13
1377	2992		Inverted-Gestalt	images/k21.bmp	images/INVk21.bmp					0.0	9.0	9.0	66.0							right	0.0	left	0.684349060059	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		21
1378	2993		Gestalt-scrambled	images/i25.bmp	images/k25.bmp					0.0	10.0	10.0	24.0							right	0.0	left	1.06716704369	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		25
1379	2994		Inverted-scrambled	images/i26.bmp	images/INVk26.bmp					0.0	11.0	11.0	48.0							right	1.0	right	0.650327920914	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		26
1380	2995		Inverted-Gestalt	images/k26.bmp	images/INVk26.bmp					0.0	12.0	12.0	71.0							left	1.0	left	1.1670601368	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		26
1381	2996		Inverted-scrambled	images/i29.bmp	images/INVk29.bmp					0.0	13.0	13.0	51.0							right	1.0	right	0.416749000549	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		29
1382	2997		Inverted-scrambled	images/i15.bmp	images/INVk15.bmp					0.0	14.0	14.0	39.0							right	1.0	right	0.583328008652	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		15
1383	2998		Inverted-Gestalt	images/k02.bmp	images/INVk03.bmp					0.0	15.0	15.0	54.0							right	0.0	left	0.266618013382	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		3
1384	2999		Inverted-Gestalt	images/k09.bmp	images/INVk09.bmp					0.0	16.0	16.0	58.0							left	1.0	left	0.417412042618	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		9
1385	3000		Inverted-scrambled	images/i14.bmp	images/INVk14.bmp					0.0	17.0	17.0	38.0							left	0.0	right	2.60014605522	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		14
1386	3001		Gestalt-scrambled	images/i05.bmp	images/k05.bmp					0.0	18.0	18.0	4.0							right	1.0	right	0.966645956039	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		5
1387	3002		Gestalt-scrambled	images/i18.bmp	images/k18.bmp					0.0	19.0	19.0	17.0							right	1.0	right	0.517051935196	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		18
1388	3003		Inverted-scrambled	images/i27.bmp	images/INVk27.bmp					0.0	20.0	20.0	49.0							left	1.0	left	0.384221076965	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		27
1389	3004		Inverted-scrambled	images/i28.bmp	images/INVk28.bmp					0.0	21.0	21.0	50.0							right	0.0	left	0.783483028412	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		28
1390	3005		Inverted-scrambled	images/i18.bmp	images/INVk18.bmp					0.0	22.0	22.0	41.0							left	1.0	left	0.633712053299	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		18
1391	3006		Inverted-Gestalt	images/k18.bmp	images/INVk18.bmp					0.0	23.0	23.0	64.0							right	0.0	left	0.433511018753	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		18
1392	3007		Gestalt-scrambled	images/i29.bmp	images/k29.bmp					0.0	24.0	24.0	28.0							right	0.0	left	0.300156831741	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		29
1393	3008		Inverted-Gestalt	images/k24.bmp	images/INVk24.bmp					0.0	25.0	25.0	69.0							left	1.0	left	0.467101097107	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		24
1394	3009		Inverted-Gestalt	images/k14.bmp	images/INVk14.bmp					0.0	26.0	26.0	61.0							left	0.0	right	0.684320211411	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		14
1395	3010		Gestalt-scrambled	images/i02.bmp	images/k02.bmp					0.0	27.0	27.0	1.0							right	0.0	left	0.40031003952	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		2
1396	3011		Gestalt-scrambled	images/i08.bmp	images/k08.bmp					0.0	28.0	28.0	7.0							right	1.0	right	0.449947118759	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		8
1397	3012		Inverted-scrambled	images/i21.bmp	images/INVk21.bmp					0.0	29.0	29.0	43.0							right	1.0	right	0.983490943909	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		21
1398	3013		Inverted-Gestalt	images/k06.bmp	images/INVk06.bmp					0.0	30.0	30.0	57.0							right	0.0	left	0.450437068939	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		6
1399	3014		Gestalt-scrambled	images/i04.bmp	images/k04.bmp					0.0	31.0	31.0	3.0							right	1.0	right	0.350337982178	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		4
1400	3015		Gestalt-scrambled	images/i22.bmp	images/k22.bmp					0.0	32.0	32.0	21.0							left	1.0	left	0.500211000443	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		22
1401	3016		Inverted-Gestalt	images/k10.bmp	images/INVk10.bmp					0.0	33.0	33.0	59.0							left	1.0	left	0.366847991943	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		10
1402	3017		Gestalt-scrambled	images/i06.bmp	images/k06.bmp					0.0	34.0	34.0	5.0							right	1.0	right	0.316930055618	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		6
1403	3018		Inverted-Gestalt	images/k27.bmp	images/INVk27.bmp					0.0	35.0	35.0	72.0							left	1.0	left	0.449457883835	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		27
1404	3019		Gestalt-scrambled	images/i28.bmp	images/k28.bmp					0.0	36.0	36.0	27.0							left	0.0	right	0.666481018066	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		28
1405	3020		Inverted-Gestalt	images/k15.bmp	images/INVk15.bmp					0.0	37.0	37.0	62.0							left	1.0	left	0.400232076645	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		15
1406	3021		Inverted-scrambled	images/i19.bmp	images/INVk19.bmp					0.0	38.0	38.0	42.0							left	1.0	left	0.584228992462	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		19
1407	3022		Inverted-Gestalt	images/k01.bmp	images/INVk01.bmp					0.0	39.0	39.0	53.0							right	1.0	right	0.650489091873	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		1
1408	3023		Gestalt-scrambled	images/i14.bmp	images/k14.bmp					0.0	40.0	40.0	13.0							left	1.0	left	0.616879940033	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		14
1409	3024		Inverted-scrambled	images/i22.bmp	images/INVk22.bmp					0.0	41.0	41.0	44.0							right	1.0	right	0.300377845764	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		22
1410	3025		Inverted-scrambled	images/i24.bmp	images/INVk24.bmp					0.0	42.0	42.0	46.0							left	1.0	left	0.366147041321	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		24
1411	3026		Gestalt-scrambled	images/i12.bmp	images/k12.bmp					0.0	43.0	43.0	11.0							right	1.0	right	0.416076183319	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		12
1412	3027		Inverted-Gestalt	images/k12.bmp	images/INVk12.bmp					0.0	44.0	44.0	60.0							right	0.0	left	0.266925096512	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		12
1413	3028		Gestalt-scrambled	images/i23.bmp	images/k23.bmp					0.0	45.0	45.0	22.0							left	0.0	right	0.466822862625	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		23
1414	3029		Gestalt-scrambled	images/i15.bmp	images/k15.bmp					0.0	46.0	46.0	14.0							right	0.0	left	0.366801023483	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		15
1415	3030		Inverted-scrambled	images/i02.bmp	images/INVk03.bmp					0.0	47.0	47.0	31.0							left	0.0	right	0.583520889282	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		3
1416	3031		Inverted-scrambled	images/i16.bmp	images/INVk16.bmp					0.0	48.0	48.0	40.0							left	1.0	left	0.516996860504	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		16
1417	3032		Inverted-scrambled	images/i09.bmp	images/INVk09.bmp					0.0	49.0	49.0	35.0							right	0.0	left	0.267100811005	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		9
1418	3033		Inverted-scrambled	images/i23.bmp	images/INVk23.bmp					0.0	50.0	50.0	45.0							left	1.0	left	0.250240087509	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		23
1419	3034		Gestalt-scrambled	images/i16.bmp	images/k16.bmp					0.0	51.0	51.0	15.0							right	0.0	left	0.532780170441	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		16
1420	3035		Inverted-Gestalt	images/k05.bmp	images/INVk05.bmp					0.0	52.0	52.0	56.0							left	1.0	left	0.300145864487	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		5
1421	3036		Gestalt-scrambled	images/i27.bmp	images/k27.bmp					0.0	53.0	53.0	26.0							right	0.0	left	0.28347992897	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		27
1422	3037		Gestalt-scrambled	images/i09.bmp	images/k09.bmp					0.0	54.0	54.0	8.0							right	0.0	left	1.03350090981	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		9
1423	3038		Gestalt-scrambled	images/i30.bmp	images/k30.bmp					0.0	55.0	55.0	29.0							right	1.0	right	0.25001001358	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		30
1424	3039		Inverted-Gestalt	images/k25.bmp	images/INVk25.bmp					0.0	56.0	56.0	70.0							right	0.0	left	0.850048780441	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		25
1425	3040		Gestalt-scrambled	images/i01.bmp	images/k01.bmp					0.0	57.0	57.0	0.0							right	1.0	right	0.266864061356	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		1
1426	3041		Gestalt-scrambled	images/i07.bmp	images/k07.bmp					0.0	58.0	58.0	6.0							left	0.0	right	0.366831064224	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		7
1427	3042		Inverted-Gestalt	images/k28.bmp	images/INVk28.bmp					0.0	59.0	59.0	73.0							right	1.0	right	0.317055940628	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		28
1428	3043		Inverted-scrambled	images/i06.bmp	images/INVk06.bmp					0.0	60.0	60.0	34.0							right	1.0	right	0.383001089096	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		6
1429	3044		Inverted-scrambled	images/i01.bmp	images/INVk01.bmp					0.0	61.0	61.0	30.0							right	1.0	right	1.3502099514	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		1
1430	3045		Inverted-scrambled	images/i12.bmp	images/INVk12.bmp					0.0	62.0	62.0	37.0							right	0.0	left	0.632688999176	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		12
1431	3046		Gestalt-scrambled	images/i20.bmp	images/k20.bmp					0.0	63.0	63.0	19.0							left	0.0	right	0.316860198975	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		20
1432	3047		Inverted-scrambled	images/i10.bmp	images/INVk10.bmp					0.0	64.0	64.0	36.0							left	0.0	right	0.384276866913	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		10
1433	3048		Inverted-Gestalt	images/k19.bmp	images/INVk19.bmp					0.0	65.0	65.0	65.0							left	0.0	right	0.400241851807	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		19
1434	3049		Gestalt-scrambled	images/i26.bmp	images/k26.bmp					0.0	66.0	66.0	25.0							right	0.0	left	0.133719921112	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		26
1435	3050		Gestalt-scrambled	images/i19.bmp	images/k19.bmp					0.0	67.0	67.0	18.0							right	1.0	right	0.683431148529	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		19
1436	3051		Gestalt-scrambled	images/i21.bmp	images/k21.bmp					0.0	68.0	68.0	20.0							right	0.0	left	0.266792058945	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		21
1437	3052		Gestalt-scrambled	images/i03.bmp	images/k03.bmp					0.0	69.0	69.0	2.0							right	1.0	right	0.050980091095	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		3
1438	3053		Gestalt-scrambled	images/i10.bmp	images/k10.bmp					0.0	70.0	70.0	9.0							left	0.0	right	0.167166948318	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		10
1439	3054		Inverted-scrambled	images/i05.bmp	images/INVk05.bmp					0.0	71.0	71.0	33.0							right	1.0	right	0.233626842499	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		5
1440	3055		Gestalt-scrambled	images/i17.bmp	images/k17.bmp					0.0	72.0	72.0	16.0							right	0.0	left	0.716649055481	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		17
1441	3056		Gestalt-scrambled	images/i11.bmp	images/k11.bmp					0.0	73.0	73.0	10.0							right	0.0	left	0.250896930695	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		11
1442	3057		Gestalt-scrambled	images/i24.bmp	images/k24.bmp					0.0	74.0	74.0	23.0							left	1.0	left	0.800163030624	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		24
1443	3058		Inverted-Gestalt	images/k04.bmp	images/INVk04.bmp					0.0	75.0	75.0	55.0							right	0.0	left	0.10019493103	2016_Apr_25_1505	59.9243641891	Gestalt_exp1	1	18019		4
1444	3144		Gestalt-scrambled	images/i22.bmp	images/k22.bmp					0.0	0.0	0.0	21.0							left	0.0	right	4.90022206306	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		22
1445	3145		Inverted-Gestalt	images/k12.bmp	images/INVk12.bmp					0.0	1.0	1.0	60.0							right	0.0	left	0.966098070145	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		12
1446	3146		Inverted-scrambled	images/i24.bmp	images/INVk24.bmp					0.0	2.0	2.0	46.0							right	0.0	left	1.06670403481	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		24
1447	3147		Gestalt-scrambled	images/i13.bmp	images/k13.bmp					0.0	3.0	3.0	12.0							right	1.0	right	0.631295919418	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		13
1448	3148		Gestalt-scrambled	images/i25.bmp	images/k25.bmp					0.0	4.0	4.0	24.0							left	1.0	left	0.517037153244	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		25
1449	3149		Inverted-Gestalt	images/k09.bmp	images/INVk09.bmp					0.0	5.0	5.0	58.0							right	1.0	right	1.15044307709	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		9
1450	3150		Inverted-scrambled	images/i30.bmp	images/INVk30.bmp					0.0	6.0	6.0	52.0							right	1.0	right	1.43277907372	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		30
1451	3151		Inverted-Gestalt	images/k05.bmp	images/INVk05.bmp					0.0	7.0	7.0	56.0							left	1.0	left	0.466647863388	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		5
1452	3152		Gestalt-scrambled	images/i09.bmp	images/k09.bmp					0.0	8.0	8.0	8.0							right	0.0	left	0.416831016541	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		9
1453	3153		Gestalt-scrambled	images/i10.bmp	images/k10.bmp					0.0	9.0	9.0	9.0							right	0.0	left	0.267066001892	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		10
1454	3154		Gestalt-scrambled	images/i03.bmp	images/k03.bmp					0.0	10.0	10.0	2.0							left	1.0	left	0.116863012314	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		3
1455	3155		Inverted-scrambled	images/i06.bmp	images/INVk06.bmp					0.0	11.0	11.0	34.0							right	1.0	right	0.549962043762	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		6
1456	3156		Inverted-Gestalt	images/k01.bmp	images/INVk01.bmp					0.0	12.0	12.0	53.0							left	0.0	right	0.73352599144	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		1
1457	3157		Inverted-scrambled	images/i28.bmp	images/INVk28.bmp					0.0	13.0	13.0	50.0							left	0.0	right	0.384282112122	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		28
1458	3158		Inverted-scrambled	images/i10.bmp	images/INVk10.bmp					0.0	14.0	14.0	36.0							left	0.0	right	0.400269031525	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		10
1459	3159		Gestalt-scrambled	images/i16.bmp	images/k16.bmp					0.0	15.0	15.0	15.0							right	1.0	right	0.50022315979	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		16
1460	3160		Gestalt-scrambled	images/i14.bmp	images/k14.bmp					0.0	16.0	16.0	13.0							left	1.0	left	0.532803058624	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		14
1461	3161		Gestalt-scrambled	images/i30.bmp	images/k30.bmp					0.0	17.0	17.0	29.0							right	0.0	left	0.483323097229	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		30
1462	3162		Inverted-Gestalt	images/k24.bmp	images/INVk24.bmp					0.0	18.0	18.0	69.0							left	0.0	right	0.483323097229	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		24
1463	3163		Gestalt-scrambled	images/i06.bmp	images/k06.bmp					0.0	19.0	19.0	5.0							right	1.0	right	0.73278594017	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		6
1464	3164		Gestalt-scrambled	images/i27.bmp	images/k27.bmp					0.0	20.0	20.0	26.0							right	0.0	left	0.400225877762	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		27
1465	3165		Inverted-Gestalt	images/k15.bmp	images/INVk15.bmp					0.0	21.0	21.0	62.0							left	1.0	left	0.916215896606	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		15
1466	3166		Inverted-scrambled	images/i19.bmp	images/INVk19.bmp					0.0	22.0	22.0	42.0							right	0.0	left	0.317002058029	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		19
1467	3167		Inverted-Gestalt	images/k30.bmp	images/INVk30.bmp					0.0	23.0	23.0	75.0							right	0.0	left	0.416059017181	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		30
1468	3168		Gestalt-scrambled	images/i11.bmp	images/k11.bmp					0.0	24.0	24.0	10.0							right	0.0	left	0.266752004623	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		11
1469	3169		Inverted-Gestalt	images/k26.bmp	images/INVk26.bmp					0.0	25.0	25.0	71.0							left	0.0	right	0.500199079514	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		26
1470	3170		Inverted-Gestalt	images/k22.bmp	images/INVk22.bmp					0.0	26.0	26.0	67.0							left	0.0	right	0.583330154419	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		22
1471	3171		Inverted-Gestalt	images/k27.bmp	images/INVk27.bmp					0.0	27.0	27.0	72.0							right	1.0	right	0.33270406723	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		27
1472	3172		Inverted-scrambled	images/i26.bmp	images/INVk26.bmp					0.0	28.0	28.0	48.0							left	1.0	left	0.216989994049	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		26
1473	3173		Gestalt-scrambled	images/i17.bmp	images/k17.bmp					0.0	29.0	29.0	16.0							right	0.0	left	0.150212049484	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		17
1474	3174		Inverted-scrambled	images/i15.bmp	images/INVk15.bmp					0.0	30.0	30.0	39.0							left	0.0	right	0.0830230712891	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		15
1475	3175		Gestalt-scrambled	images/i24.bmp	images/k24.bmp					0.0	31.0	31.0	23.0							right	0.0	left	0.0837149620056	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		24
1476	3176		Inverted-Gestalt	images/k19.bmp	images/INVk19.bmp					0.0	32.0	32.0	65.0							left	1.0	left	0.333724021912	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		19
1477	3177		Inverted-scrambled	images/i04.bmp	images/INVk04.bmp					0.0	33.0	33.0	32.0							right	1.0	right	0.200764894485	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		4
1478	3178		Gestalt-scrambled	images/i26.bmp	images/k26.bmp					0.0	34.0	34.0	25.0							right	0.0	left	0.28354382515	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		26
1479	3179		Inverted-Gestalt	images/k02.bmp	images/INVk03.bmp					0.0	35.0	35.0	54.0							left	0.0	right	0.783536911011	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		3
1480	3180		Inverted-Gestalt	images/k04.bmp	images/INVk04.bmp					0.0	36.0	36.0	55.0							left	1.0	left	0.516844034195	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		4
1481	3181		Inverted-scrambled	images/i21.bmp	images/INVk21.bmp					0.0	37.0	37.0	43.0							left	0.0	right	0.400080919266	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		21
1482	3182		Inverted-Gestalt	images/k25.bmp	images/INVk25.bmp					0.0	38.0	38.0	70.0							right	0.0	left	0.117107152939	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		25
1483	3183		Gestalt-scrambled	images/i23.bmp	images/k23.bmp					0.0	39.0	39.0	22.0							right	1.0	right	0.233316898346	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		23
1484	3184		Inverted-Gestalt	images/k16.bmp	images/INVk16.bmp					0.0	40.0	40.0	63.0							right	1.0	right	0.183260202408	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		16
1485	3185		Gestalt-scrambled	images/i21.bmp	images/k21.bmp					0.0	41.0	41.0	20.0							right	0.0	left	0.049996137619	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		21
1486	3186		Inverted-Gestalt	images/k14.bmp	images/INVk14.bmp					0.0	42.0	42.0	61.0							right	0.0	left	0.249948978424	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		14
1487	3187		Inverted-scrambled	images/i29.bmp	images/INVk29.bmp					0.0	43.0	43.0	51.0							right	0.0	left	0.150964975357	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		29
1488	3188		Inverted-scrambled	images/i16.bmp	images/INVk16.bmp					0.0	44.0	44.0	40.0							right	0.0	left	0.633814096451	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		16
1489	3189		Gestalt-scrambled	images/i28.bmp	images/k28.bmp					0.0	45.0	45.0	27.0							left	0.0	right	0.466850996017	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		28
1490	3190		Inverted-scrambled	images/i02.bmp	images/INVk03.bmp					0.0	46.0	46.0	31.0							left	0.0	right	0.550121068954	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		3
1491	3191		Gestalt-scrambled	images/i07.bmp	images/k07.bmp					0.0	47.0	47.0	6.0							right	0.0	left	0.249950885773	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		7
1492	3192		Gestalt-scrambled	images/i01.bmp	images/k01.bmp					0.0	48.0	48.0	0.0							left	0.0	right	0.783348798752	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		1
1493	3193		Inverted-Gestalt	images/k18.bmp	images/INVk18.bmp					0.0	49.0	49.0	64.0							right	1.0	right	0.533315896988	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		18
1494	3194		Gestalt-scrambled	images/i20.bmp	images/k20.bmp					0.0	50.0	50.0	19.0							right	0.0	left	0.317075014114	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		20
1495	3195		Gestalt-scrambled	images/i18.bmp	images/k18.bmp					0.0	51.0	51.0	17.0							left	0.0	right	0.466313123703	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		18
1496	3196		Inverted-scrambled	images/i25.bmp	images/INVk25.bmp					0.0	52.0	52.0	47.0							right	1.0	right	0.266148090363	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		25
1497	3197		Gestalt-scrambled	images/i15.bmp	images/k15.bmp					0.0	53.0	53.0	14.0							left	0.0	right	0.0495979785919	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		15
1498	3198		Gestalt-scrambled	images/i12.bmp	images/k12.bmp					0.0	54.0	54.0	11.0							right	1.0	right	0.166776895523	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		12
1499	3199		Gestalt-scrambled	images/i29.bmp	images/k29.bmp					0.0	55.0	55.0	28.0							left	0.0	right	0.300734043121	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		29
1500	3200		Inverted-Gestalt	images/k21.bmp	images/INVk21.bmp					0.0	56.0	56.0	66.0							right	1.0	right	0.13353395462	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		21
1501	3201		Inverted-scrambled	images/i09.bmp	images/INVk09.bmp					0.0	57.0	57.0	35.0							right	1.0	right	0.399785041809	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		9
1502	3202		Inverted-scrambled	images/i22.bmp	images/INVk22.bmp					0.0	58.0	58.0	44.0							left	1.0	left	0.26703619957	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		22
1503	3203		Gestalt-scrambled	images/i04.bmp	images/k04.bmp					0.0	59.0	59.0	3.0							right	0.0	left	0.484295845032	2016_Apr_21_1005	59.7296269661	Gestalt_exp1	1	18445		4
