images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.rt,date,frameRate,expName,session,participant,
images/INVk04.bmp,inverted,,,0,63,63,62,,,,,,,3,3.856,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/k25.bmp,gestalt,,,0,64,64,24,,,,,,,2,3.213,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/INVk29.bmp,inverted,,,0,65,65,81,,,,,,,2,2.954,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/i10.bmp,scrambled,,,0,66,66,39,,,,,,,3,2.623,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/k16.bmp,gestalt,,,0,67,67,15,,,,,,,4,8.034,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/INVk19.bmp,inverted,,,0,68,68,72,,,,,,,3,6.802,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/INVk30.bmp,inverted,,,0,69,69,82,,,,,,,7,2.909,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/INVk16.bmp,inverted,,,0,70,70,70,,,,,,,3,4.085,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/i28.bmp,scrambled,,,0,71,71,57,,,,,,,3,5.008,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/i01.bmp,scrambled,,,0,72,72,30,,,,,,,2,2.721,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/k23.bmp,gestalt,,,0,73,73,22,,,,,,,3,3.251,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/INVk15.bmp,inverted,,,0,74,74,69,,,,,,,4,3.3,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/k20.bmp,gestalt,,,0,75,75,19,,,,,,,2,2.357,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/k18.bmp,gestalt,,,0,76,76,17,,,,,,,5,2.502,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/i05.bmp,scrambled,,,0,77,77,34,,,,,,,4,4.208,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/i23.bmp,scrambled,,,0,78,78,52,,,,,,,6,3.093,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/k28.bmp,gestalt,,,0,79,79,27,,,,,,,5,2.627,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/i18.bmp,scrambled,,,0,80,80,47,,,,,,,5,2.043,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/INVk25.bmp,inverted,,,0,81,81,77,,,,,,,3,2.252,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
images/i14.bmp,scrambled,,,0,82,82,43,,,,,,,4,2.421,,,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,,,,,,,,,,,,,,,,space,24.0496057625,,,,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i09.bmp,images/k09.bmp,,,,,0,0,0,8,,,,,,,left,0,15.0041053045,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i30.bmp,images/INVk30.bmp,,,,,0,1,1,52,,,,,,,right,0,21.2968023954,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k25.bmp,images/INVk25.bmp,,,,,0,2,2,70,,,,,,,left,0,4.29532619637,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i13.bmp,images/k13.bmp,,,,,0,3,3,12,,,,,,,left,0,0.98701996803,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i03.bmp,images/k03.bmp,,,,,0,4,4,2,,,,,,,left,1,1.66146076997,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i18.bmp,images/INVk18.bmp,,,,,0,5,5,41,,,,,,,right,0,0.728059927176,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i04.bmp,images/INVk04.bmp,,,,,0,6,6,32,,,,,,,right,1,2.86717159061,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i22.bmp,images/k22.bmp,,,,,0,7,7,21,,,,,,,right,0,0.748949940084,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i05.bmp,images/INVk05.bmp,,,,,0,8,8,33,,,,,,,left,1,1.02087632856,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k28.bmp,images/INVk28.bmp,,,,,0,9,9,73,,,,,,,left,1,1.42542543357,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i23.bmp,images/INVk23.bmp,,,,,0,10,10,45,,,,,,,left,1,1.70047484689,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k21.bmp,images/INVk21.bmp,,,,,0,11,11,66,,,,,,,right,0,1.45580169326,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k01.bmp,images/INVk01.bmp,,,,,0,12,12,53,,,,,,,right,0,2.86243637848,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i28.bmp,images/k28.bmp,,,,,0,13,13,27,,,,,,,left,0,0.866944515947,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i30.bmp,images/k30.bmp,,,,,0,14,14,29,,,,,,,left,0,0.763881274586,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i26.bmp,images/k26.bmp,,,,,0,15,15,25,,,,,,,left,0,0.910296531263,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i14.bmp,images/INVk14.bmp,,,,,0,16,16,38,,,,,,,left,0,0.975655116781,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k15.bmp,images/INVk15.bmp,,,,,0,17,17,62,,,,,,,right,0,1.5630450754,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i21.bmp,images/k21.bmp,,,,,0,18,18,20,,,,,,,right,0,0.531757095974,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i22.bmp,images/INVk22.bmp,,,,,0,19,19,44,,,,,,,left,0,0.718176406648,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i27.bmp,images/INVk27.bmp,,,,,0,20,20,49,,,,,,,right,0,0.594155585903,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i26.bmp,images/INVk26.bmp,,,,,0,21,21,48,,,,,,,right,0,2.00695250419,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i06.bmp,images/k06.bmp,,,,,0,22,22,5,,,,,,,left,0,0.51700878964,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i02.bmp,images/k02.bmp,,,,,0,23,23,1,,,,,,,left,0,0.952924559038,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k09.bmp,images/INVk09.bmp,,,,,0,24,24,58,,,,,,,right,0,0.6034737718,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k30.bmp,images/INVk30.bmp,,,,,0,25,25,75,,,,,,,right,1,0.998678605116,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i12.bmp,images/INVk12.bmp,,,,,0,26,26,37,,,,,,,right,1,1.89609688177,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k23.bmp,images/INVk23.bmp,,,,,0,27,27,68,,,,,,,left,0,0.718871742589,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i01.bmp,images/INVk01.bmp,,,,,0,28,28,30,,,,,,,right,0,0.90367630015,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i05.bmp,images/k05.bmp,,,,,0,29,29,4,,,,,,,right,0,0.523968563633,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i11.bmp,images/k11.bmp,,,,,0,30,30,10,,,,,,,right,0,0.664928469356,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k19.bmp,images/INVk19.bmp,,,,,0,31,31,65,,,,,,,right,1,0.844256294149,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i24.bmp,images/INVk24.bmp,,,,,0,32,32,46,,,,,,,right,0,0.837063458603,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i04.bmp,images/k04.bmp,,,,,0,33,33,3,,,,,,,left,0,0.725677140043,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i27.bmp,images/k27.bmp,,,,,0,34,34,26,,,,,,,right,0,0.562522931985,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i19.bmp,images/INVk19.bmp,,,,,0,35,35,42,,,,,,,right,1,1.12519981286,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i10.bmp,images/INVk10.bmp,,,,,0,36,36,36,,,,,,,left,0,0.937971842737,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i17.bmp,images/k17.bmp,,,,,0,37,37,16,,,,,,,right,0,2.41990893066,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i15.bmp,images/k15.bmp,,,,,0,38,38,14,,,,,,,right,0,0.34392872508,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k29.bmp,images/INVk29.bmp,,,,,0,39,39,74,,,,,,,left,1,0.937968849292,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i14.bmp,images/k14.bmp,,,,,0,40,40,13,,,,,,,left,0,0.656777301774,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k26.bmp,images/INVk26.bmp,,,,,0,41,41,71,,,,,,,right,1,0.627678390447,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i16.bmp,images/INVk16.bmp,,,,,0,42,42,40,,,,,,,right,0,0.767356671422,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i29.bmp,images/k29.bmp,,,,,0,43,43,28,,,,,,,left,0,0.656593418345,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i28.bmp,images/INVk28.bmp,,,,,0,44,44,50,,,,,,,right,0,0.64768918397,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i19.bmp,images/k19.bmp,,,,,0,45,45,18,,,,,,,left,1,0.875382199578,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i16.bmp,images/k16.bmp,,,,,0,46,46,15,,,,,,,left,0,1.26603100018,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k10.bmp,images/INVk10.bmp,,,,,0,47,47,59,,,,,,,left,0,0.863658561822,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k12.bmp,images/INVk12.bmp,,,,,0,48,48,60,,,,,,,left,0,0.718938881429,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i02.bmp,images/INVk03.bmp,,,,,0,49,49,31,,,,,,,left,1,0.687877549033,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i25.bmp,images/INVk25.bmp,,,,,0,50,50,47,,,,,,,right,0,0.945968206128,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i24.bmp,images/k24.bmp,,,,,0,51,51,23,,,,,,,right,0,1.49455234648,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i21.bmp,images/INVk21.bmp,,,,,0,52,52,43,,,,,,,right,1,0.665435217874,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k16.bmp,images/INVk16.bmp,,,,,0,53,53,63,,,,,,,right,1,11.8776632094,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i25.bmp,images/k25.bmp,,,,,0,54,54,24,,,,,,,left,1,0.888514897553,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k22.bmp,images/INVk22.bmp,,,,,0,55,55,67,,,,,,,left,0,2.07140535691,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i10.bmp,images/k10.bmp,,,,,0,56,56,9,,,,,,,right,0,0.81310387532,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i20.bmp,images/k20.bmp,,,,,0,57,57,19,,,,,,,right,0,0.969155906641,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i01.bmp,images/k01.bmp,,,,,0,58,58,0,,,,,,,right,0,0.781629874298,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i09.bmp,images/INVk09.bmp,,,,,0,59,59,35,,,,,,,right,0,0.634492768237,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k06.bmp,images/INVk06.bmp,,,,,0,60,60,57,,,,,,,right,1,1.2190445075,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i18.bmp,images/k18.bmp,,,,,0,61,61,17,,,,,,,right,0,1.03171262184,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i15.bmp,images/INVk15.bmp,,,,,0,62,62,39,,,,,,,left,0,1.61674031982,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k27.bmp,images/INVk27.bmp,,,,,0,63,63,72,,,,,,,right,0,0.730281923228,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i12.bmp,images/k12.bmp,,,,,0,64,64,11,,,,,,,left,0,1.12556929028,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k14.bmp,images/INVk14.bmp,,,,,0,65,65,61,,,,,,,right,1,0.562736749911,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k04.bmp,images/INVk04.bmp,,,,,0,66,66,55,,,,,,,right,1,2.04744278018,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i07.bmp,images/k07.bmp,,,,,0,67,67,6,,,,,,,left,0,1.21900986898,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k24.bmp,images/INVk24.bmp,,,,,0,68,68,69,,,,,,,right,0,2.12564669237,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k05.bmp,images/INVk05.bmp,,,,,0,69,69,56,,,,,,,left,1,1.24168697224,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i29.bmp,images/INVk29.bmp,,,,,0,70,70,51,,,,,,,left,0,1.03051780719,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-Gestalt,images/k02.bmp,images/INVk03.bmp,,,,,0,71,71,54,,,,,,,right,0,0.781497734817,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i08.bmp,images/k08.bmp,,,,,0,72,72,7,,,,,,,left,0,1.43814204182,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Inverted-scrambled,images/i06.bmp,images/INVk06.bmp,,,,,0,73,73,34,,,,,,,left,0,0.875540852474,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
,Gestalt-scrambled,images/i23.bmp,images/k23.bmp,,,,,0,74,74,22,,,,,,,right,1,1.79691358078,2016_mrt_24_1533,59.2098060205,Gestalt_exp1,001,P3,
