images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,106.940172911,,,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/k29.bmp,gestalt,,,0,0,0,28,,,,,,,1,9.418,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/k03.bmp,gestalt,,,0,1,1,2,,,,,,,2,3.953,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/i02.bmp,scrambled,,,0,2,2,31,,,,,,,2,3.836,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/k19.bmp,gestalt,,,0,3,3,18,,,,,,,2,2.569,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/k13.bmp,gestalt,,,0,4,4,12,,,,,,,2,3.018,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/INVk09.bmp,inverted,,,0,5,5,65,,,,,,,2,2.969,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/i10.bmp,scrambled,,,0,6,6,39,,,,,,,2,2.368,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/INVk28.bmp,inverted,,,0,7,7,80,,,,,,,2,2.453,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/k08.bmp,gestalt,,,0,8,8,7,,,,,,,4,2.019,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/k23.bmp,gestalt,,,0,9,9,22,,,,,,,2,2.503,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
images/k28.bmp,gestalt,,,0,10,10,27,,,,,,,2,2.418,,,,,,,2016_Aug_24_1146,59.9168310665,Gestalt_exp1,001,23713,
