images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,60.8360619545,,,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k28.bmp,gestalt,,,0,0,0,27,,,,,,,5,6.868,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k04.bmp,gestalt,,,0,1,1,3,,,,,,,5,5.485,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k02.bmp,gestalt,,,0,2,2,1,,,,,,,5,3.519,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i09.bmp,scrambled,,,0,3,3,38,,,,,,,5,5.119,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i18.bmp,scrambled,,,0,4,4,47,,,,,,,5,3.702,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/INVk30.bmp,inverted,,,0,5,5,82,,,,,,,5,4.302,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/INVk23.bmp,inverted,,,0,6,6,75,,,,,,,5,2.419,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k19.bmp,gestalt,,,0,7,7,18,,,,,,,5,6.569,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i29.bmp,scrambled,,,0,8,8,58,,,,,,,5,3.134,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i30.bmp,scrambled,,,0,9,9,59,,,,,,,5,3.552,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i14.bmp,scrambled,,,0,10,10,43,,,,,,,5,3.419,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/INVk27.bmp,inverted,,,0,11,11,79,,,,,,,5,2.735,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k08.bmp,gestalt,,,0,12,12,7,,,,,,,3,4.519,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i22.bmp,scrambled,,,0,13,13,51,,,,,,,5,2.152,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k25.bmp,gestalt,,,0,14,14,24,,,,,,,5,2.185,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i16.bmp,scrambled,,,0,15,15,45,,,,,,,5,2.586,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k11.bmp,gestalt,,,0,16,16,10,,,,,,,5,3.119,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i23.bmp,scrambled,,,0,17,17,52,,,,,,,5,2.019,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k17.bmp,gestalt,,,0,18,18,16,,,,,,,5,3.885,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i06.bmp,scrambled,,,0,19,19,35,,,,,,,5,2.802,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i27.bmp,scrambled,,,0,20,20,56,,,,,,,5,8.919,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/INVk28.bmp,inverted,,,0,21,21,80,,,,,,,3,3.102,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/INVk03.bmp,inverted,,,0,22,22,61,,,,,,,3,2.152,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/i04.bmp,scrambled,,,0,23,23,33,,,,,,,3,2.202,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k10.bmp,gestalt,,,0,24,24,9,,,,,,,4,2.168,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/INVk10.bmp,inverted,,,0,25,25,66,,,,,,,4,2.834,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/INVk06.bmp,inverted,,,0,26,26,64,,,,,,,5,2.919,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k24.bmp,gestalt,,,0,27,27,23,,,,,,,5,1.918,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k06.bmp,gestalt,,,0,28,28,5,,,,,,,5,1.585,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
images/k23.bmp,gestalt,,,0,29,29,22,,,,,,,5,1.636,,,,,,,2016_May_03_1203,60.0146520147,Gestalt_exp1,001,9010,
