images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,58.2163529396,,,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i06.bmp,scrambled,,,0,0,0,35,,,,,,,5,6.502,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk09.bmp,inverted,,,0,1,1,65,,,,,,,5,2.635,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i25.bmp,scrambled,,,0,2,2,54,,,,,,,5,2.685,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk23.bmp,inverted,,,0,3,3,75,,,,,,,6,2.585,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k14.bmp,gestalt,,,0,4,4,13,,,,,,,4,2.485,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk14.bmp,inverted,,,0,5,5,68,,,,,,,6,2.368,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i05.bmp,scrambled,,,0,6,6,34,,,,,,,5,2.485,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk28.bmp,inverted,,,0,7,7,80,,,,,,,4,2.169,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k25.bmp,gestalt,,,0,8,8,24,,,,,,,5,3.869,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i22.bmp,scrambled,,,0,9,9,51,,,,,,,5,3.952,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i14.bmp,scrambled,,,0,10,10,43,,,,,,,5,2.218,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i19.bmp,scrambled,,,0,11,11,48,,,,,,,6,2.052,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i03.bmp,scrambled,,,0,12,12,32,,,,,,,4,2.385,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk19.bmp,inverted,,,0,13,13,72,,,,,,,5,1.819,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i04.bmp,scrambled,,,0,14,14,33,,,,,,,5,1.851,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i17.bmp,scrambled,,,0,15,15,46,,,,,,,4,4.168,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i23.bmp,scrambled,,,0,16,16,52,,,,,,,6,2.002,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk10.bmp,inverted,,,0,17,17,66,,,,,,,4,2.052,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk29.bmp,inverted,,,0,18,18,81,,,,,,,4,2.918,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k20.bmp,gestalt,,,0,19,19,19,,,,,,,4,1.569,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i24.bmp,scrambled,,,0,20,20,53,,,,,,,4,1.853,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k04.bmp,gestalt,,,0,21,21,3,,,,,,,5,2.769,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i02.bmp,scrambled,,,0,22,22,31,,,,,,,4,1.736,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k28.bmp,gestalt,,,0,23,23,27,,,,,,,5,1.852,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k18.bmp,gestalt,,,0,24,24,17,,,,,,,6,1.903,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i10.bmp,scrambled,,,0,25,25,39,,,,,,,5,2.186,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i12.bmp,scrambled,,,0,26,26,41,,,,,,,5,1.819,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk22.bmp,inverted,,,0,27,27,74,,,,,,,5,1.851,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk05.bmp,inverted,,,0,28,28,63,,,,,,,5,3.685,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk30.bmp,inverted,,,0,29,29,82,,,,,,,6,2.152,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k06.bmp,gestalt,,,0,30,30,5,,,,,,,6,1.636,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k15.bmp,gestalt,,,0,31,31,14,,,,,,,5,1.67,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k17.bmp,gestalt,,,0,32,32,16,,,,,,,4,1.452,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k26.bmp,gestalt,,,0,33,33,25,,,,,,,6,1.619,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k05.bmp,gestalt,,,0,34,34,4,,,,,,,6,1.568,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i20.bmp,scrambled,,,0,35,35,49,,,,,,,4,1.736,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k12.bmp,gestalt,,,0,36,36,11,,,,,,,5,1.519,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i28.bmp,scrambled,,,0,37,37,57,,,,,,,6,1.485,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k09.bmp,gestalt,,,0,38,38,8,,,,,,,6,3.034,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k29.bmp,gestalt,,,0,39,39,28,,,,,,,5,2.719,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k23.bmp,gestalt,,,0,40,40,22,,,,,,,6,1.769,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k19.bmp,gestalt,,,0,41,41,18,,,,,,,5,1.886,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i27.bmp,scrambled,,,0,42,42,56,,,,,,,6,1.402,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k30.bmp,gestalt,,,0,43,43,29,,,,,,,6,1.402,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i26.bmp,scrambled,,,0,44,44,55,,,,,,,6,1.401,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i15.bmp,scrambled,,,0,45,45,44,,,,,,,6,1.752,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk15.bmp,inverted,,,0,46,46,69,,,,,,,6,2.669,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk16.bmp,inverted,,,0,47,47,70,,,,,,,5,1.752,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i18.bmp,scrambled,,,0,48,48,47,,,,,,,6,2.185,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i16.bmp,scrambled,,,0,49,49,45,,,,,,,5,1.835,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k21.bmp,gestalt,,,0,50,50,20,,,,,,,4,1.552,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k16.bmp,gestalt,,,0,51,51,15,,,,,,,4,1.586,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i07.bmp,scrambled,,,0,52,52,36,,,,,,,5,2.502,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k03.bmp,gestalt,,,0,53,53,2,,,,,,,5,1.87,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk04.bmp,inverted,,,0,54,54,62,,,,,,,5,1.886,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k13.bmp,gestalt,,,0,55,55,12,,,,,,,6,6.019,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k08.bmp,gestalt,,,0,56,56,7,,,,,,,6,1.652,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i30.bmp,scrambled,,,0,57,57,59,,,,,,,6,1.552,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k02.bmp,gestalt,,,0,58,58,1,,,,,,,5,1.202,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k10.bmp,gestalt,,,0,59,59,9,,,,,,,4,1.569,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k27.bmp,gestalt,,,0,60,60,26,,,,,,,4,2.785,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i29.bmp,scrambled,,,0,61,61,58,,,,,,,5,1.751,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk27.bmp,inverted,,,0,62,62,79,,,,,,,4,3.269,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i11.bmp,scrambled,,,0,63,63,40,,,,,,,4,2.669,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk25.bmp,inverted,,,0,64,64,77,,,,,,,4,2.385,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i09.bmp,scrambled,,,0,65,65,38,,,,,,,5,1.651,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k24.bmp,gestalt,,,0,66,66,23,,,,,,,4,2.051,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk12.bmp,inverted,,,0,67,67,67,,,,,,,4,1.568,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk01.bmp,inverted,,,0,68,68,60,,,,,,,5,1.736,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk03.bmp,inverted,,,0,69,69,61,,,,,,,5,1.419,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk18.bmp,inverted,,,0,70,70,71,,,,,,,6,2.285,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i08.bmp,scrambled,,,0,71,71,37,,,,,,,5,1.451,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k01.bmp,gestalt,,,0,72,72,0,,,,,,,5,1.485,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i13.bmp,scrambled,,,0,73,73,42,,,,,,,6,1.385,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k22.bmp,gestalt,,,0,74,74,21,,,,,,,5,1.686,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i21.bmp,scrambled,,,0,75,75,50,,,,,,,6,1.636,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk06.bmp,inverted,,,0,76,76,64,,,,,,,5,1.302,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/k07.bmp,gestalt,,,0,77,77,6,,,,,,,5,1.685,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk24.bmp,inverted,,,0,78,78,76,,,,,,,4,1.202,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/INVk26.bmp,inverted,,,0,79,79,78,,,,,,,5,2.152,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
images/i01.bmp,scrambled,,,0,80,80,30,,,,,,,4,1.469,,,,,,,2016_Apr_21_1005,59.7296269661,Gestalt_exp1,001,18445,
