images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,53.8750610352,,,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/k05.bmp,gestalt,,,0,0,0,4,,,,,,,5,9.734,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/i28.bmp,scrambled,,,0,1,1,57,,,,,,,5,3.819,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/k07.bmp,gestalt,,,0,2,2,6,,,,,,,5,3.769,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/INVk15.bmp,inverted,,,0,3,3,69,,,,,,,5,2.285,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/k25.bmp,gestalt,,,0,4,4,24,,,,,,,5,1.951,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/INVk04.bmp,inverted,,,0,5,5,62,,,,,,,5,1.619,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/i24.bmp,scrambled,,,0,6,6,53,,,,,,,5,1.369,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/k20.bmp,gestalt,,,0,7,7,19,,,,,,,5,1.652,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/INVk19.bmp,inverted,,,0,8,8,72,,,,,,,5,1.451,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/i12.bmp,scrambled,,,0,9,9,41,,,,,,,5,1.419,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/k15.bmp,gestalt,,,0,10,10,14,,,,,,,5,1.335,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/INVk24.bmp,inverted,,,0,11,11,76,,,,,,,5,1.202,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/k06.bmp,gestalt,,,0,12,12,5,,,,,,,5,1.102,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/INVk05.bmp,inverted,,,0,13,13,63,,,,,,,5,1.202,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/i23.bmp,scrambled,,,0,14,14,52,,,,,,,5,1.085,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/INVk27.bmp,inverted,,,0,15,15,79,,,,,,,5,1.335,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/i16.bmp,scrambled,,,0,16,16,45,,,,,,,5,1.285,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/k30.bmp,gestalt,,,0,17,17,29,,,,,,,5,1.852,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/INVk29.bmp,inverted,,,0,18,18,81,,,,,,,5,1.252,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/INVk12.bmp,inverted,,,0,19,19,67,,,,,,,5,1.369,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/i07.bmp,scrambled,,,0,20,20,36,,,,,,,5,1.252,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/i18.bmp,scrambled,,,0,21,21,47,,,,,,,5,1.302,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/i19.bmp,scrambled,,,0,22,22,48,,,,,,,5,1.152,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/INVk14.bmp,inverted,,,0,23,23,68,,,,,,,5,1.969,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/k13.bmp,gestalt,,,0,24,24,12,,,,,,,6,2.719,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
images/INVk21.bmp,inverted,,,0,25,25,73,,,,,,,5,1.22,,,,,,,2016_May_02_1406,59.9117815107,Gestalt_exp1,001,22567,
