images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,64.6336579323,,,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk04.bmp,inverted,,,0,0,0,62,,,,,,,5,16.819,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k08.bmp,gestalt,,,0,1,1,7,,,,,,,3,8.568,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i18.bmp,scrambled,,,0,2,2,47,,,,,,,3,1.652,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i02.bmp,scrambled,,,0,3,3,31,,,,,,,4,3.085,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk26.bmp,inverted,,,0,4,4,78,,,,,,,4,2.785,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k26.bmp,gestalt,,,0,5,5,25,,,,,,,5,10.069,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk21.bmp,inverted,,,0,6,6,73,,,,,,,5,2.252,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k14.bmp,gestalt,,,0,7,7,13,,,,,,,5,2.085,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k28.bmp,gestalt,,,0,8,8,27,,,,,,,5,1.569,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i19.bmp,scrambled,,,0,9,9,48,,,,,,,5,1.386,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i01.bmp,scrambled,,,0,10,10,30,,,,,,,5,1.653,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk12.bmp,inverted,,,0,11,11,67,,,,,,,5,1.702,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k12.bmp,gestalt,,,0,12,12,11,,,,,,,5,2.253,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i12.bmp,scrambled,,,0,13,13,41,,,,,,,5,1.685,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk01.bmp,inverted,,,0,14,14,60,,,,,,,5,2.469,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k07.bmp,gestalt,,,0,15,15,6,,,,,,,5,3.669,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i05.bmp,scrambled,,,0,16,16,34,,,,,,,5,1.736,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk24.bmp,inverted,,,0,17,17,76,,,,,,,5,1.918,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk14.bmp,inverted,,,0,18,18,68,,,,,,,5,1.752,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk09.bmp,inverted,,,0,19,19,65,,,,,,,5,1.852,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk06.bmp,inverted,,,0,20,20,64,,,,,,,5,1.652,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i04.bmp,scrambled,,,0,21,21,33,,,,,,,5,1.835,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk03.bmp,inverted,,,0,22,22,61,,,,,,,5,2.069,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k10.bmp,gestalt,,,0,23,23,9,,,,,,,5,2.002,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk05.bmp,inverted,,,0,24,24,63,,,,,,,5,1.834,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk28.bmp,inverted,,,0,25,25,80,,,,,,,5,2.619,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k15.bmp,gestalt,,,0,26,26,14,,,,,,,5,2.118,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k25.bmp,gestalt,,,0,27,27,24,,,,,,,5,1.652,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i13.bmp,scrambled,,,0,28,28,42,,,,,,,5,3.336,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk18.bmp,inverted,,,0,29,29,71,,,,,,,5,3.686,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k18.bmp,gestalt,,,0,30,30,17,,,,,,,5,3.085,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i17.bmp,scrambled,,,0,31,31,46,,,,,,,5,2.602,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk25.bmp,inverted,,,0,32,32,77,,,,,,,5,2.152,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i14.bmp,scrambled,,,0,33,33,43,,,,,,,5,2.336,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i24.bmp,scrambled,,,0,34,34,53,,,,,,,5,2.119,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k21.bmp,gestalt,,,0,35,35,20,,,,,,,5,1.485,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk15.bmp,inverted,,,0,36,36,69,,,,,,,5,1.752,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i30.bmp,scrambled,,,0,37,37,59,,,,,,,5,2.385,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk23.bmp,inverted,,,0,38,38,75,,,,,,,5,2.535,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k05.bmp,gestalt,,,0,39,39,4,,,,,,,5,3.269,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k04.bmp,gestalt,,,0,40,40,3,,,,,,,5,2.335,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk19.bmp,inverted,,,0,41,41,72,,,,,,,5,2.385,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i08.bmp,scrambled,,,0,42,42,37,,,,,,,5,1.653,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k30.bmp,gestalt,,,0,43,43,29,,,,,,,5,2.085,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i26.bmp,scrambled,,,0,44,44,55,,,,,,,5,1.619,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k23.bmp,gestalt,,,0,45,45,22,,,,,,,5,1.334,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk22.bmp,inverted,,,0,46,46,74,,,,,,,5,3.436,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i10.bmp,scrambled,,,0,47,47,39,,,,,,,5,1.785,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk10.bmp,inverted,,,0,48,48,66,,,,,,,5,1.352,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk16.bmp,inverted,,,0,49,49,70,,,,,,,5,2.619,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k27.bmp,gestalt,,,0,50,50,26,,,,,,,5,2.252,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i06.bmp,scrambled,,,0,51,51,35,,,,,,,5,3.469,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i09.bmp,scrambled,,,0,52,52,38,,,,,,,5,1.736,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk27.bmp,inverted,,,0,53,53,79,,,,,,,5,2.87,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k01.bmp,gestalt,,,0,54,54,0,,,,,,,5,2.119,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k11.bmp,gestalt,,,0,55,55,10,,,,,,,5,1.468,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k22.bmp,gestalt,,,0,56,56,21,,,,,,,5,2.151,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i22.bmp,scrambled,,,0,57,57,51,,,,,,,5,1.385,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k20.bmp,gestalt,,,0,58,58,19,,,,,,,5,1.301,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/INVk30.bmp,inverted,,,0,59,59,82,,,,,,,5,1.452,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/i28.bmp,scrambled,,,0,60,60,57,,,,,,,5,1.203,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k13.bmp,gestalt,,,0,61,61,12,,,,,,,5,1.052,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
images/k09.bmp,gestalt,,,0,62,62,8,,,,,,,5,1.535,,,,,,,2016_Oct_17_1407,59.7424736206,Gestalt_exp1,001,23950,
