images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,54.4612989426,,,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/INVk26.bmp,inverted,,,0,0,0,78,,,,,,,2,8.497,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/k11.bmp,gestalt,,,0,1,1,10,,,,,,,2,4.817,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/i12.bmp,scrambled,,,0,2,2,41,,,,,,,2,1.684,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/INVk12.bmp,inverted,,,0,3,3,67,,,,,,,4,1.301,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/INVk15.bmp,inverted,,,0,4,4,69,,,,,,,4,2.367,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/i22.bmp,scrambled,,,0,5,5,51,,,,,,,7,2.234,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/i01.bmp,scrambled,,,0,6,6,30,,,,,,,5,1.668,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/k04.bmp,gestalt,,,0,7,7,3,,,,,,,7,1.869,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/i27.bmp,scrambled,,,0,8,8,56,,,,,,,5,1.301,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/i19.bmp,scrambled,,,0,9,9,48,,,,,,,3,1.55,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/INVk24.bmp,inverted,,,0,10,10,76,,,,,,,2,1.601,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/k01.bmp,gestalt,,,0,11,11,0,,,,,,,2,1.385,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/i03.bmp,scrambled,,,0,12,12,32,,,,,,,5,2.401,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/k09.bmp,gestalt,,,0,13,13,8,,,,,,,6,1.685,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/i10.bmp,scrambled,,,0,14,14,39,,,,,,,6,1.101,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/k18.bmp,gestalt,,,0,15,15,17,,,,,,,5,1.184,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/k27.bmp,gestalt,,,0,16,16,26,,,,,,,5,1.119,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
images/i02.bmp,scrambled,,,0,17,17,31,,,,,,,3,1.701,,,,,,,2016_Apr_28_1404,59.7556663328,Gestalt_exp1,001,20803,
