images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,54.3841459751,,,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/k10.bmp,gestalt,,,0,0,0,9,,,,,,,5,6.668,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/INVk27.bmp,inverted,,,0,1,1,79,,,,,,,5,2.934,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/i07.bmp,scrambled,,,0,2,2,36,,,,,,,5,2.519,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/k07.bmp,gestalt,,,0,3,3,6,,,,,,,5,3.035,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/k18.bmp,gestalt,,,0,4,4,17,,,,,,,5,2.868,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/k19.bmp,gestalt,,,0,5,5,18,,,,,,,5,2.351,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/i05.bmp,scrambled,,,0,6,6,34,,,,,,,5,3.019,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/INVk12.bmp,inverted,,,0,7,7,67,,,,,,,6,2.369,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/i22.bmp,scrambled,,,0,8,8,51,,,,,,,5,2.169,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/k01.bmp,gestalt,,,0,9,9,0,,,,,,,5,1.869,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/k27.bmp,gestalt,,,0,10,10,26,,,,,,,5,2.152,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/i20.bmp,scrambled,,,0,11,11,49,,,,,,,5,1.985,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/INVk25.bmp,inverted,,,0,12,12,77,,,,,,,5,2.169,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/k11.bmp,gestalt,,,0,13,13,10,,,,,,,5,2.819,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/k26.bmp,gestalt,,,0,14,14,25,,,,,,,5,2.002,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/i02.bmp,scrambled,,,0,15,15,31,,,,,,,6,1.352,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/INVk03.bmp,inverted,,,0,16,16,61,,,,,,,6,1.885,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
images/i01.bmp,scrambled,,,0,17,17,30,,,,,,,5,2.268,,,,,,,2016_May_02_1605,59.9351535495,Gestalt_exp1,001,20404,
