images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.rt,date,frameRate,expName,session,participant,
images/k03.bmp,gestalt,,,0,35,35,2,,,,,,,4,1.865,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k30.bmp,gestalt,,,0,36,36,29,,,,,,,3,1.571,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i29.bmp,scrambled,,,0,37,37,58,,,,,,,4,1.56,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/INVk01.bmp,inverted,,,0,38,38,60,,,,,,,3,1.829,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k23.bmp,gestalt,,,0,39,39,22,,,,,,,5,2.068,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k20.bmp,gestalt,,,0,40,40,19,,,,,,,5,1.98,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i02.bmp,scrambled,,,0,41,41,31,,,,,,,5,1.829,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i16.bmp,scrambled,,,0,42,42,45,,,,,,,4,1.576,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i25.bmp,scrambled,,,0,43,43,54,,,,,,,3,1.927,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i20.bmp,scrambled,,,0,44,44,49,,,,,,,3,1.456,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i06.bmp,scrambled,,,0,45,45,35,,,,,,,4,1.935,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k25.bmp,gestalt,,,0,46,46,24,,,,,,,3,1.693,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k26.bmp,gestalt,,,0,47,47,25,,,,,,,5,1.237,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k28.bmp,gestalt,,,0,48,48,27,,,,,,,6,1.815,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k12.bmp,gestalt,,,0,49,49,11,,,,,,,6,1.609,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i12.bmp,scrambled,,,0,50,50,41,,,,,,,5,1.895,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i27.bmp,scrambled,,,0,51,51,56,,,,,,,5,1.645,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/INVk06.bmp,inverted,,,0,52,52,64,,,,,,,4,1.254,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/INVk19.bmp,inverted,,,0,53,53,72,,,,,,,4,1.935,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/INVk26.bmp,inverted,,,0,54,54,78,,,,,,,5,1.238,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k15.bmp,gestalt,,,0,55,55,14,,,,,,,4,1.221,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/INVk28.bmp,inverted,,,0,56,56,80,,,,,,,4,1.795,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i08.bmp,scrambled,,,0,57,57,37,,,,,,,5,1.849,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k16.bmp,gestalt,,,0,58,58,15,,,,,,,3,2.003,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i30.bmp,scrambled,,,0,59,59,59,,,,,,,5,1.191,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k27.bmp,gestalt,,,0,60,60,26,,,,,,,4,1.376,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i01.bmp,scrambled,,,0,61,61,30,,,,,,,3,2.166,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k06.bmp,gestalt,,,0,62,62,5,,,,,,,5,1.934,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i18.bmp,scrambled,,,0,63,63,47,,,,,,,5,2.308,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k04.bmp,gestalt,,,0,64,64,3,,,,,,,5,2.068,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k13.bmp,gestalt,,,0,65,65,12,,,,,,,7,2.595,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k02.bmp,gestalt,,,0,66,66,1,,,,,,,5,3.115,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k19.bmp,gestalt,,,0,67,67,18,,,,,,,5,1.87,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i14.bmp,scrambled,,,0,68,68,43,,,,,,,5,1.525,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/INVk14.bmp,inverted,,,0,69,69,68,,,,,,,4,1.863,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/INVk27.bmp,inverted,,,0,70,70,79,,,,,,,4,1.344,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/INVk10.bmp,inverted,,,0,71,71,66,,,,,,,5,1.51,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k17.bmp,gestalt,,,0,72,72,16,,,,,,,3,1.546,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i10.bmp,scrambled,,,0,73,73,39,,,,,,,4,2.408,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/INVk05.bmp,inverted,,,0,74,74,63,,,,,,,4,3.595,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i15.bmp,scrambled,,,0,75,75,44,,,,,,,5,2.933,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i05.bmp,scrambled,,,0,76,76,34,,,,,,,4,3.52,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k21.bmp,gestalt,,,0,77,77,20,,,,,,,5,1.662,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i23.bmp,scrambled,,,0,78,78,52,,,,,,,3,1.941,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k22.bmp,gestalt,,,0,79,79,21,,,,,,,4,1.844,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k29.bmp,gestalt,,,0,80,80,28,,,,,,,3,1.783,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/i04.bmp,scrambled,,,0,81,81,33,,,,,,,3,3.627,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
images/k08.bmp,gestalt,,,0,82,82,7,,,,,,,5,1.565,,,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,,,,,,,,,,,,,,,,space,14.4895105194,,,,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i30.bmp,images/k30.bmp,,,,,0,0,0,29,,,,,,,left,1,0.493544408717,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i14.bmp,images/INVk14.bmp,,,,,0,1,1,38,,,,,,,left,1,0.187276292985,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i24.bmp,images/INVk24.bmp,,,,,0,2,2,46,,,,,,,right,1,0.69556601459,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i21.bmp,images/k21.bmp,,,,,0,3,3,20,,,,,,,left,0,0.635095734848,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i05.bmp,images/INVk05.bmp,,,,,0,4,4,33,,,,,,,right,0,0.677646788157,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k28.bmp,images/INVk28.bmp,,,,,0,5,5,73,,,,,,,left,1,0.355383379851,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i17.bmp,images/k17.bmp,,,,,0,6,6,16,,,,,,,left,0,0.576054614226,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i22.bmp,images/k22.bmp,,,,,0,7,7,21,,,,,,,right,1,0.39106660086,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i02.bmp,images/k02.bmp,,,,,0,8,8,1,,,,,,,left,0,0.595270005026,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i24.bmp,images/k24.bmp,,,,,0,9,9,23,,,,,,,left,0,0.607798881145,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k19.bmp,images/INVk19.bmp,,,,,0,10,10,65,,,,,,,right,0,0.35752113162,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i11.bmp,images/k11.bmp,,,,,0,11,11,10,,,,,,,left,0,0.611731848359,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i26.bmp,images/k26.bmp,,,,,0,12,12,25,,,,,,,left,1,3.71998701697,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i26.bmp,images/INVk26.bmp,,,,,0,13,13,48,,,,,,,left,0,0.119359161967,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i05.bmp,images/k05.bmp,,,,,0,14,14,4,,,,,,,right,0,0.253909661071,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i04.bmp,images/INVk04.bmp,,,,,0,15,15,32,,,,,,,left,1,0.440730521834,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k22.bmp,images/INVk22.bmp,,,,,0,16,16,67,,,,,,,right,1,1.42331847157,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i10.bmp,images/INVk10.bmp,,,,,0,17,17,36,,,,,,,left,0,0.337533430444,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k25.bmp,images/INVk25.bmp,,,,,0,18,18,70,,,,,,,left,1,0.577526964567,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i01.bmp,images/k01.bmp,,,,,0,19,19,0,,,,,,,right,0,2.39426104093,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i03.bmp,images/k03.bmp,,,,,0,20,20,2,,,,,,,left,1,0.339532200553,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i15.bmp,images/k15.bmp,,,,,0,21,21,14,,,,,,,right,0,0.526732801984,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i27.bmp,images/INVk27.bmp,,,,,0,22,22,49,,,,,,,right,0,0.643858849377,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i18.bmp,images/k18.bmp,,,,,0,23,23,17,,,,,,,left,0,1.17338582421,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k27.bmp,images/INVk27.bmp,,,,,0,24,24,72,,,,,,,left,1,0.357472381133,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k06.bmp,images/INVk06.bmp,,,,,0,25,25,57,,,,,,,right,0,0.764647598102,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i19.bmp,images/INVk19.bmp,,,,,0,26,26,42,,,,,,,right,0,0.28872136015,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k02.bmp,images/INVk03.bmp,,,,,0,27,27,54,,,,,,,left,1,0.238539999773,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k24.bmp,images/INVk24.bmp,,,,,0,28,28,69,,,,,,,left,0,1.08549253819,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k04.bmp,images/INVk04.bmp,,,,,0,29,29,55,,,,,,,right,1,0.65852034562,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i12.bmp,images/k12.bmp,,,,,0,30,30,11,,,,,,,left,0,0.595636061335,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k12.bmp,images/INVk12.bmp,,,,,0,31,31,60,,,,,,,left,0,2.57330234969,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i19.bmp,images/k19.bmp,,,,,0,32,32,18,,,,,,,left,1,0.949907160248,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i21.bmp,images/INVk21.bmp,,,,,0,33,33,43,,,,,,,right,0,0.237593641577,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i06.bmp,images/k06.bmp,,,,,0,34,34,5,,,,,,,left,1,0.268947049277,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k10.bmp,images/INVk10.bmp,,,,,0,35,35,59,,,,,,,left,0,1.27330252074,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i08.bmp,images/k08.bmp,,,,,0,36,36,7,,,,,,,right,1,0.408491052571,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k09.bmp,images/INVk09.bmp,,,,,0,37,37,58,,,,,,,left,0,1.15404513612,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k01.bmp,images/INVk01.bmp,,,,,0,38,38,53,,,,,,,right,1,0.374434986079,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k26.bmp,images/INVk26.bmp,,,,,0,39,39,71,,,,,,,left,0,0.508094292003,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i20.bmp,images/k20.bmp,,,,,0,40,40,19,,,,,,,left,1,0.491626889401,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k21.bmp,images/INVk21.bmp,,,,,0,41,41,66,,,,,,,left,1,0.391482690582,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i10.bmp,images/k10.bmp,,,,,0,42,42,9,,,,,,,right,1,0.373504450399,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i16.bmp,images/k16.bmp,,,,,0,43,43,15,,,,,,,left,0,0.357597250812,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i25.bmp,images/k25.bmp,,,,,0,44,44,24,,,,,,,left,1,0.999790030779,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k14.bmp,images/INVk14.bmp,,,,,0,45,45,61,,,,,,,left,1,0.656900888542,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i12.bmp,images/INVk12.bmp,,,,,0,46,46,37,,,,,,,right,1,0.64351289194,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i23.bmp,images/INVk23.bmp,,,,,0,47,47,45,,,,,,,right,0,15.7485937194,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i25.bmp,images/INVk25.bmp,,,,,0,48,48,47,,,,,,,left,1,0.91737347751,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i09.bmp,images/k09.bmp,,,,,0,49,49,8,,,,,,,left,1,0.2043517938,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k30.bmp,images/INVk30.bmp,,,,,0,50,50,75,,,,,,,left,0,0.594319370444,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i30.bmp,images/INVk30.bmp,,,,,0,51,51,52,,,,,,,left,1,0.472852391205,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i15.bmp,images/INVk15.bmp,,,,,0,52,52,39,,,,,,,left,1,0.307261941518,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i29.bmp,images/k29.bmp,,,,,0,53,53,28,,,,,,,right,0,0.524579227669,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i14.bmp,images/k14.bmp,,,,,0,54,54,13,,,,,,,right,1,0.898798685274,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i27.bmp,images/k27.bmp,,,,,0,55,55,26,,,,,,,left,0,0.916464323629,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i29.bmp,images/INVk29.bmp,,,,,0,56,56,51,,,,,,,right,1,0.237335349491,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k16.bmp,images/INVk16.bmp,,,,,0,57,57,63,,,,,,,left,1,1.72835499594,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i28.bmp,images/k28.bmp,,,,,0,58,58,27,,,,,,,right,0,0.30645584788,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i18.bmp,images/INVk18.bmp,,,,,0,59,59,41,,,,,,,left,1,0.678442618533,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i23.bmp,images/k23.bmp,,,,,0,60,60,22,,,,,,,right,0,0.697759359013,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k05.bmp,images/INVk05.bmp,,,,,0,61,61,56,,,,,,,left,1,0.251332299595,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k29.bmp,images/INVk29.bmp,,,,,0,62,62,74,,,,,,,right,1,0.679575853617,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i28.bmp,images/INVk28.bmp,,,,,0,63,63,50,,,,,,,right,0,1.78541787296,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i07.bmp,images/k07.bmp,,,,,0,64,64,6,,,,,,,right,0,0.288315961327,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i01.bmp,images/INVk01.bmp,,,,,0,65,65,30,,,,,,,left,0,0.35749248002,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i09.bmp,images/INVk09.bmp,,,,,0,66,66,35,,,,,,,right,0,0.39264714309,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k15.bmp,images/INVk15.bmp,,,,,0,67,67,62,,,,,,,left,1,0.595717312157,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i13.bmp,images/k13.bmp,,,,,0,68,68,12,,,,,,,left,0,2.46211616472,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k23.bmp,images/INVk23.bmp,,,,,0,69,69,68,,,,,,,left,1,0.559342603898,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i16.bmp,images/INVk16.bmp,,,,,0,70,70,40,,,,,,,left,0,0.778368295418,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Gestalt-scrambled,images/i04.bmp,images/k04.bmp,,,,,0,71,71,3,,,,,,,left,1,0.435772939032,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i22.bmp,images/INVk22.bmp,,,,,0,72,72,44,,,,,,,left,1,0.763787194708,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-Gestalt,images/k18.bmp,images/INVk18.bmp,,,,,0,73,73,64,,,,,,,right,0,0.305620675004,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i06.bmp,images/INVk06.bmp,,,,,0,74,74,34,,,,,,,right,1,0.815912587801,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
,Inverted-scrambled,images/i02.bmp,images/INVk03.bmp,,,,,0,75,75,31,,,,,,,left,1,0.610927892893,2016_mrt_24_1503,59.036854518,Gestalt_exp1,001,P2,
