images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,64.6297638416,,,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i29.bmp,scrambled,,,0,0,0,58,,,,,,,3,6.235,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k25.bmp,gestalt,,,0,1,1,24,,,,,,,3,2.851,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk14.bmp,inverted,,,0,2,2,68,,,,,,,4,3.219,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k05.bmp,gestalt,,,0,3,3,4,,,,,,,3,2.818,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk12.bmp,inverted,,,0,4,4,67,,,,,,,3,3.136,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk30.bmp,inverted,,,0,5,5,82,,,,,,,5,2.135,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk10.bmp,inverted,,,0,6,6,66,,,,,,,3,3.251,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k10.bmp,gestalt,,,0,7,7,9,,,,,,,4,2.568,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i13.bmp,scrambled,,,0,8,8,42,,,,,,,6,3.568,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k04.bmp,gestalt,,,0,9,9,3,,,,,,,4,2.102,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k28.bmp,gestalt,,,0,10,10,27,,,,,,,5,1.869,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k29.bmp,gestalt,,,0,11,11,28,,,,,,,4,1.952,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i21.bmp,scrambled,,,0,12,12,50,,,,,,,5,2.669,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk25.bmp,inverted,,,0,13,13,77,,,,,,,4,2.085,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k03.bmp,gestalt,,,0,14,14,2,,,,,,,5,1.919,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i14.bmp,scrambled,,,0,15,15,43,,,,,,,6,2.368,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k18.bmp,gestalt,,,0,16,16,17,,,,,,,5,2.336,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk27.bmp,inverted,,,0,17,17,79,,,,,,,5,1.969,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k15.bmp,gestalt,,,0,18,18,14,,,,,,,5,1.585,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i02.bmp,scrambled,,,0,19,19,31,,,,,,,4,3.253,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk21.bmp,inverted,,,0,20,20,73,,,,,,,4,2.77,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i30.bmp,scrambled,,,0,21,21,59,,,,,,,5,1.67,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i08.bmp,scrambled,,,0,22,22,37,,,,,,,5,1.919,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i23.bmp,scrambled,,,0,23,23,52,,,,,,,4,2.036,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i04.bmp,scrambled,,,0,24,24,33,,,,,,,4,1.719,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i11.bmp,scrambled,,,0,25,25,40,,,,,,,4,1.869,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk18.bmp,inverted,,,0,26,26,71,,,,,,,5,1.435,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i28.bmp,scrambled,,,0,27,27,57,,,,,,,5,1.702,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i10.bmp,scrambled,,,0,28,28,39,,,,,,,4,1.768,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i07.bmp,scrambled,,,0,29,29,36,,,,,,,6,2.02,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/i25.bmp,scrambled,,,0,30,30,54,,,,,,,5,1.336,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk19.bmp,inverted,,,0,31,31,72,,,,,,,4,1.652,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk03.bmp,inverted,,,0,32,32,61,,,,,,,3,1.92,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk01.bmp,inverted,,,0,33,33,60,,,,,,,4,1.902,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k26.bmp,gestalt,,,0,34,34,25,,,,,,,6,4.22,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk24.bmp,inverted,,,0,35,35,76,,,,,,,3,2.386,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk23.bmp,inverted,,,0,36,36,75,,,,,,,5,2.202,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk16.bmp,inverted,,,0,37,37,70,,,,,,,4,1.702,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k02.bmp,gestalt,,,0,38,38,1,,,,,,,3,2.169,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk28.bmp,inverted,,,0,39,39,80,,,,,,,4,1.918,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k13.bmp,gestalt,,,0,40,40,12,,,,,,,5,2.419,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/INVk05.bmp,inverted,,,0,41,41,63,,,,,,,4,1.368,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k20.bmp,gestalt,,,0,42,42,19,,,,,,,3,1.918,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k01.bmp,gestalt,,,0,43,43,0,,,,,,,3,1.536,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
images/k17.bmp,gestalt,,,0,44,44,16,,,,,,,2,1.535,,,,,,,2016_Oct_10_1504,59.8748344068,Gestalt_exp1,001,14596,
