images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,58.4333920479,,,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/INVk01.bmp,inverted,,,0,0,0,60,,,,,,,5,5.952,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/i02.bmp,scrambled,,,0,1,1,31,,,,,,,6,4.402,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/INVk10.bmp,inverted,,,0,2,2,66,,,,,,,7,2.368,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k01.bmp,gestalt,,,0,3,3,0,,,,,,,6,2.985,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/INVk21.bmp,inverted,,,0,4,4,73,,,,,,,5,3.003,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k14.bmp,gestalt,,,0,5,5,13,,,,,,,4,3.419,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k28.bmp,gestalt,,,0,6,6,27,,,,,,,6,2.252,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k22.bmp,gestalt,,,0,7,7,21,,,,,,,7,3.202,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k17.bmp,gestalt,,,0,8,8,16,,,,,,,6,1.902,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/INVk12.bmp,inverted,,,0,9,9,67,,,,,,,6,4.136,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/i14.bmp,scrambled,,,0,10,10,43,,,,,,,7,2.135,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k04.bmp,gestalt,,,0,11,11,3,,,,,,,4,2.068,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/INVk22.bmp,inverted,,,0,12,12,74,,,,,,,7,2.369,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/INVk16.bmp,inverted,,,0,13,13,70,,,,,,,6,1.62,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k08.bmp,gestalt,,,0,14,14,7,,,,,,,3,1.886,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/INVk03.bmp,inverted,,,0,15,15,61,,,,,,,3,2.702,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/INVk28.bmp,inverted,,,0,16,16,80,,,,,,,6,2.068,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/INVk06.bmp,inverted,,,0,17,17,64,,,,,,,5,3.185,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/i07.bmp,scrambled,,,0,18,18,36,,,,,,,7,1.819,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k30.bmp,gestalt,,,0,19,19,29,,,,,,,4,2.386,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/i04.bmp,scrambled,,,0,20,20,33,,,,,,,4,1.802,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k11.bmp,gestalt,,,0,21,21,10,,,,,,,5,2.002,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k18.bmp,gestalt,,,0,22,22,17,,,,,,,7,2.035,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k26.bmp,gestalt,,,0,23,23,25,,,,,,,4,2.052,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/i21.bmp,scrambled,,,0,24,24,50,,,,,,,5,1.985,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k07.bmp,gestalt,,,0,25,25,6,,,,,,,5,2.002,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/i16.bmp,scrambled,,,0,26,26,45,,,,,,,6,2.102,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/i30.bmp,scrambled,,,0,27,27,59,,,,,,,7,1.385,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/i29.bmp,scrambled,,,0,28,28,58,,,,,,,6,2.036,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
images/k25.bmp,gestalt,,,0,29,29,24,,,,,,,5,2.752,,,,,,,2016_Apr_18_1604,59.9477460481,Gestalt_exp1,001,20650,
