images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,69.5665998459,,,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i18.bmp,scrambled,,,0,0,0,47,,,,,,,2,12.768,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk24.bmp,inverted,,,0,1,1,76,,,,,,,4,6.702,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k06.bmp,gestalt,,,0,2,2,5,,,,,,,4,5.085,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k17.bmp,gestalt,,,0,3,3,16,,,,,,,2,3.085,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk05.bmp,inverted,,,0,4,4,63,,,,,,,4,3.102,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk28.bmp,inverted,,,0,5,5,80,,,,,,,4,1.851,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k15.bmp,gestalt,,,0,6,6,14,,,,,,,3,1.719,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i30.bmp,scrambled,,,0,7,7,59,,,,,,,5,1.57,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i22.bmp,scrambled,,,0,8,8,51,,,,,,,4,2.053,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k30.bmp,gestalt,,,0,9,9,29,,,,,,,5,2.119,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k23.bmp,gestalt,,,0,10,10,22,,,,,,,5,2.336,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i16.bmp,scrambled,,,0,11,11,45,,,,,,,3,2.502,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k26.bmp,gestalt,,,0,12,12,25,,,,,,,4,2.268,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i20.bmp,scrambled,,,0,13,13,49,,,,,,,3,2.002,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i11.bmp,scrambled,,,0,14,14,40,,,,,,,4,2.735,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i27.bmp,scrambled,,,0,15,15,56,,,,,,,4,3.953,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk09.bmp,inverted,,,0,16,16,65,,,,,,,4,1.469,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk18.bmp,inverted,,,0,17,17,71,,,,,,,5,2.302,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk16.bmp,inverted,,,0,18,18,70,,,,,,,3,1.502,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i02.bmp,scrambled,,,0,19,19,31,,,,,,,3,1.386,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k12.bmp,gestalt,,,0,20,20,11,,,,,,,4,2.202,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i15.bmp,scrambled,,,0,21,21,44,,,,,,,5,1.335,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk15.bmp,inverted,,,0,22,22,69,,,,,,,4,1.469,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk23.bmp,inverted,,,0,23,23,75,,,,,,,4,1.419,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k01.bmp,gestalt,,,0,24,24,0,,,,,,,5,2.068,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i07.bmp,scrambled,,,0,25,25,36,,,,,,,5,1.185,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i17.bmp,scrambled,,,0,26,26,46,,,,,,,4,1.202,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k24.bmp,gestalt,,,0,27,27,23,,,,,,,4,1.552,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk06.bmp,inverted,,,0,28,28,64,,,,,,,6,1.987,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i14.bmp,scrambled,,,0,29,29,43,,,,,,,6,1.402,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k22.bmp,gestalt,,,0,30,30,21,,,,,,,4,1.936,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k10.bmp,gestalt,,,0,31,31,9,,,,,,,4,1.236,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i03.bmp,scrambled,,,0,32,32,32,,,,,,,3,1.169,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk10.bmp,inverted,,,0,33,33,66,,,,,,,3,1.116,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i24.bmp,scrambled,,,0,34,34,53,,,,,,,3,0.969,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk21.bmp,inverted,,,0,35,35,73,,,,,,,5,1.169,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk25.bmp,inverted,,,0,36,36,77,,,,,,,5,2.185,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k11.bmp,gestalt,,,0,37,37,10,,,,,,,5,1.269,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k20.bmp,gestalt,,,0,38,38,19,,,,,,,3,1.352,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k09.bmp,gestalt,,,0,39,39,8,,,,,,,4,1.136,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i01.bmp,scrambled,,,0,40,40,30,,,,,,,4,1.187,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i28.bmp,scrambled,,,0,41,41,57,,,,,,,4,1.802,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk03.bmp,inverted,,,0,42,42,61,,,,,,,3,2.152,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k28.bmp,gestalt,,,0,43,43,27,,,,,,,4,1.053,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i10.bmp,scrambled,,,0,44,44,39,,,,,,,4,1.135,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i23.bmp,scrambled,,,0,45,45,52,,,,,,,3,1.851,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/INVk26.bmp,inverted,,,0,46,46,78,,,,,,,5,1.552,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k16.bmp,gestalt,,,0,47,47,15,,,,,,,4,1.32,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/k07.bmp,gestalt,,,0,48,48,6,,,,,,,5,1.304,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
images/i19.bmp,scrambled,,,0,49,49,48,,,,,,,3,1.119,,,,,,,2016_Sep_26_1110,59.8731249964,Gestalt_exp1,001,22315,
