images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.Alocation,numResp.rt,date,frameRate,expName,session,participant,
,,,,,,,,,,,,space,67.6177420616,,,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/k24.bmp,gestalt,,,0,0,0,23,,,,,,,5,7.169,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/k29.bmp,gestalt,,,0,1,1,28,,,,,,,5,4.085,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i14.bmp,scrambled,,,0,2,2,43,,,,,,,5,2.568,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i22.bmp,scrambled,,,0,3,3,51,,,,,,,5,3.052,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i07.bmp,scrambled,,,0,4,4,36,,,,,,,5,2.136,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/k27.bmp,gestalt,,,0,5,5,26,,,,,,,5,2.435,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i11.bmp,scrambled,,,0,6,6,40,,,,,,,4,1.969,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/k13.bmp,gestalt,,,0,7,7,12,,,,,,,6,3.002,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i28.bmp,scrambled,,,0,8,8,57,,,,,,,5,2.669,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/k20.bmp,gestalt,,,0,9,9,19,,,,,,,5,1.635,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/k21.bmp,gestalt,,,0,10,10,20,,,,,,,4,2.652,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i13.bmp,scrambled,,,0,11,11,42,,,,,,,4,2.402,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/k16.bmp,gestalt,,,0,12,12,15,,,,,,,4,1.518,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i25.bmp,scrambled,,,0,13,13,54,,,,,,,5,1.185,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/INVk25.bmp,inverted,,,0,14,14,77,,,,,,,5,1.768,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i15.bmp,scrambled,,,0,15,15,44,,,,,,,5,1.568,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i05.bmp,scrambled,,,0,16,16,34,,,,,,,5,2.002,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/k10.bmp,gestalt,,,0,17,17,9,,,,,,,6,2.335,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i30.bmp,scrambled,,,0,18,18,59,,,,,,,5,1.353,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i23.bmp,scrambled,,,0,19,19,52,,,,,,,5,1.535,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/k23.bmp,gestalt,,,0,20,20,22,,,,,,,5,1.668,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/INVk28.bmp,inverted,,,0,21,21,80,,,,,,,5,1.485,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/k09.bmp,gestalt,,,0,22,22,8,,,,,,,5,1.802,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/INVk22.bmp,inverted,,,0,23,23,74,,,,,,,4,1.685,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i01.bmp,scrambled,,,0,24,24,30,,,,,,,5,2.019,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/i03.bmp,scrambled,,,0,25,25,32,,,,,,,4,1.535,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
images/INVk24.bmp,inverted,,,0,26,26,76,,,,,,,4,1.702,,,,,,,2016_Sep_26_1508,59.9207685989,Gestalt_exp1,001,23926,
