images,condition,imgB,imgA,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,numLoop.thisRepN,numLoop.thisTrialN,numLoop.thisN,numLoop.thisIndex,response.keys,response.rt,rating.response,rating.rt,key_resp_2.keys,key_resp_2.rt,numResp.keys,numResp.corr,numResp.rt,date,frameRate,expName,session,participant,
images/i16.bmp,scrambled,,,0,39,39,45,,,,,,,3,2.506,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k04.bmp,gestalt,,,0,40,40,3,,,,,,,5,1.947,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k02.bmp,gestalt,,,0,41,41,1,,,,,,,5,2.031,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k28.bmp,gestalt,,,0,42,42,27,,,,,,,3,5.267,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk15.bmp,inverted,,,0,43,43,69,,,,,,,2,3.261,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k05.bmp,gestalt,,,0,44,44,4,,,,,,,3,4.054,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k10.bmp,gestalt,,,0,45,45,9,,,,,,,4,3.853,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i21.bmp,scrambled,,,0,46,46,50,,,,,,,5,4.266,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk12.bmp,inverted,,,0,47,47,67,,,,,,,4,2.616,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk18.bmp,inverted,,,0,48,48,71,,,,,,,5,1.608,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k30.bmp,gestalt,,,0,49,49,29,,,,,,,6,2.597,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i18.bmp,scrambled,,,0,50,50,47,,,,,,,3,1.838,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k16.bmp,gestalt,,,0,51,51,15,,,,,,,1,2.04,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i24.bmp,scrambled,,,0,52,52,53,,,,,,,2,1.925,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i13.bmp,scrambled,,,0,53,53,42,,,,,,,2,2.839,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk25.bmp,inverted,,,0,54,54,77,,,,,,,3,3.117,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk16.bmp,inverted,,,0,55,55,70,,,,,,,3,2.303,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k20.bmp,gestalt,,,0,56,56,19,,,,,,,3,1.753,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i26.bmp,scrambled,,,0,57,57,55,,,,,,,2,2.569,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk14.bmp,inverted,,,0,58,58,68,,,,,,,6,1.942,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk30.bmp,inverted,,,0,59,59,82,,,,,,,5,2.608,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i27.bmp,scrambled,,,0,60,60,56,,,,,,,2,2.036,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk06.bmp,inverted,,,0,61,61,64,,,,,,,3,2.916,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k19.bmp,gestalt,,,0,62,62,18,,,,,,,3,6.033,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k25.bmp,gestalt,,,0,63,63,24,,,,,,,2,2.878,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k09.bmp,gestalt,,,0,64,64,8,,,,,,,3,2.877,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k17.bmp,gestalt,,,0,65,65,16,,,,,,,1,1.794,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k15.bmp,gestalt,,,0,66,66,14,,,,,,,3,2.748,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk19.bmp,inverted,,,0,67,67,72,,,,,,,3,2.561,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i07.bmp,scrambled,,,0,68,68,36,,,,,,,2,1.936,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i11.bmp,scrambled,,,0,69,69,40,,,,,,,3,2.747,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k14.bmp,gestalt,,,0,70,70,13,,,,,,,6,2.707,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k13.bmp,gestalt,,,0,71,71,12,,,,,,,7,1.625,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i20.bmp,scrambled,,,0,72,72,49,,,,,,,2,1.796,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk04.bmp,inverted,,,0,73,73,62,,,,,,,6,2.036,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk05.bmp,inverted,,,0,74,74,63,,,,,,,5,2.252,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk27.bmp,inverted,,,0,75,75,79,,,,,,,3,1.966,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk21.bmp,inverted,,,0,76,76,73,,,,,,,3,3.299,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/k24.bmp,gestalt,,,0,77,77,23,,,,,,,2,2.453,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i25.bmp,scrambled,,,0,78,78,54,,,,,,,2,1.671,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/INVk28.bmp,inverted,,,0,79,79,80,,,,,,,2,2.172,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i17.bmp,scrambled,,,0,80,80,46,,,,,,,1,1.619,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i29.bmp,scrambled,,,0,81,81,58,,,,,,,1,1.973,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
images/i08.bmp,scrambled,,,0,82,82,37,,,,,,,3,1.856,,,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,,,,,,,,,,,,,,,,space,32.278003522,,,,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k28.bmp,images/INVk28.bmp,,,,,0,0,0,73,,,,,,,right,1,1.08862197759,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i19.bmp,images/INVk19.bmp,,,,,0,1,1,42,,,,,,,right,1,1.10495296434,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i14.bmp,images/k14.bmp,,,,,0,2,2,13,,,,,,,right,0,1.28051545519,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k21.bmp,images/INVk21.bmp,,,,,0,3,3,66,,,,,,,left,0,0.868919338478,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k19.bmp,images/INVk19.bmp,,,,,0,4,4,65,,,,,,,left,1,1.15538192588,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k22.bmp,images/INVk22.bmp,,,,,0,5,5,67,,,,,,,right,0,0.796831047046,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i12.bmp,images/k12.bmp,,,,,0,6,6,11,,,,,,,left,0,1.36560387746,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i28.bmp,images/k28.bmp,,,,,0,7,7,27,,,,,,,left,0,1.12074213642,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i26.bmp,images/INVk26.bmp,,,,,0,8,8,48,,,,,,,right,0,0.520542344922,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i29.bmp,images/INVk29.bmp,,,,,0,9,9,51,,,,,,,right,0,0.784220064845,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i20.bmp,images/k20.bmp,,,,,0,10,10,19,,,,,,,left,0,0.434566578202,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k12.bmp,images/INVk12.bmp,,,,,0,11,11,60,,,,,,,right,0,0.368349299839,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i13.bmp,images/k13.bmp,,,,,0,12,12,12,,,,,,,left,1,0.801055234304,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i07.bmp,images/k07.bmp,,,,,0,13,13,6,,,,,,,right,0,0.323305984595,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i28.bmp,images/INVk28.bmp,,,,,0,14,14,50,,,,,,,left,1,0.373374021467,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i21.bmp,images/k21.bmp,,,,,0,15,15,20,,,,,,,right,0,0.385632631704,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k15.bmp,images/INVk15.bmp,,,,,0,16,16,62,,,,,,,right,1,0.451987181194,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i30.bmp,images/INVk30.bmp,,,,,0,17,17,52,,,,,,,right,0,0.4405693031,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i25.bmp,images/k25.bmp,,,,,0,18,18,24,,,,,,,left,1,0.551854699588,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i02.bmp,images/k02.bmp,,,,,0,19,19,1,,,,,,,left,0,0.80750056234,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i15.bmp,images/k15.bmp,,,,,0,20,20,14,,,,,,,right,1,0.519538683511,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k26.bmp,images/INVk26.bmp,,,,,0,21,21,71,,,,,,,right,0,0.452505475871,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i11.bmp,images/k11.bmp,,,,,0,22,22,10,,,,,,,left,1,0.891173509837,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i23.bmp,images/k23.bmp,,,,,0,23,23,22,,,,,,,left,1,0.537838505872,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k29.bmp,images/INVk29.bmp,,,,,0,24,24,74,,,,,,,right,0,0.819237456803,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i09.bmp,images/k09.bmp,,,,,0,25,25,8,,,,,,,left,0,0.635604621551,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i18.bmp,images/INVk18.bmp,,,,,0,26,26,41,,,,,,,right,0,0.320527206626,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k14.bmp,images/INVk14.bmp,,,,,0,27,27,61,,,,,,,right,1,0.636685685051,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i29.bmp,images/k29.bmp,,,,,0,28,28,28,,,,,,,right,0,0.803133544701,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i14.bmp,images/INVk14.bmp,,,,,0,29,29,38,,,,,,,right,1,0.635460935882,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i18.bmp,images/k18.bmp,,,,,0,30,30,17,,,,,,,right,0,0.626321501783,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k18.bmp,images/INVk18.bmp,,,,,0,31,31,64,,,,,,,right,1,0.786019129009,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i19.bmp,images/k19.bmp,,,,,0,32,32,18,,,,,,,left,0,0.568671053072,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i04.bmp,images/k04.bmp,,,,,0,33,33,3,,,,,,,right,1,0.452753504695,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k02.bmp,images/INVk03.bmp,,,,,0,34,34,54,,,,,,,left,0,0.635869755788,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i10.bmp,images/k10.bmp,,,,,0,35,35,9,,,,,,,left,0,0.367354191127,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k30.bmp,images/INVk30.bmp,,,,,0,36,36,75,,,,,,,right,0,0.555626020447,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i21.bmp,images/INVk21.bmp,,,,,0,37,37,43,,,,,,,right,0,0.58536424741,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i15.bmp,images/INVk15.bmp,,,,,0,38,38,39,,,,,,,right,1,0.836805166531,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i02.bmp,images/INVk03.bmp,,,,,0,39,39,31,,,,,,,left,0,0.500326286186,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i24.bmp,images/k24.bmp,,,,,0,40,40,23,,,,,,,left,1,0.656549371837,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k10.bmp,images/INVk10.bmp,,,,,0,41,41,59,,,,,,,right,0,0.500766323501,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k04.bmp,images/INVk04.bmp,,,,,0,42,42,55,,,,,,,left,1,0.468990411551,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i22.bmp,images/INVk22.bmp,,,,,0,43,43,44,,,,,,,right,1,0.926024123793,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k27.bmp,images/INVk27.bmp,,,,,0,44,44,72,,,,,,,left,0,0.375135026028,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i24.bmp,images/INVk24.bmp,,,,,0,45,45,46,,,,,,,right,0,0.40646234795,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i27.bmp,images/k27.bmp,,,,,0,46,46,26,,,,,,,left,1,0.65646042359,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i06.bmp,images/INVk06.bmp,,,,,0,47,47,34,,,,,,,left,0,1.56296639038,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i17.bmp,images/k17.bmp,,,,,0,48,48,16,,,,,,,left,0,0.750260644083,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i16.bmp,images/INVk16.bmp,,,,,0,49,49,40,,,,,,,right,1,0.562750861893,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i03.bmp,images/k03.bmp,,,,,0,50,50,2,,,,,,,right,1,1.34001628438,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i23.bmp,images/INVk23.bmp,,,,,0,51,51,45,,,,,,,left,1,0.719176646977,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i26.bmp,images/k26.bmp,,,,,0,52,52,25,,,,,,,right,0,0.59394433377,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i04.bmp,images/INVk04.bmp,,,,,0,53,53,32,,,,,,,left,1,0.628236882912,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i05.bmp,images/k05.bmp,,,,,0,54,54,4,,,,,,,right,1,0.344304617014,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k05.bmp,images/INVk05.bmp,,,,,0,55,55,56,,,,,,,left,0,1.62532682072,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i10.bmp,images/INVk10.bmp,,,,,0,56,56,36,,,,,,,right,0,0.531718181097,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i30.bmp,images/k30.bmp,,,,,0,57,57,29,,,,,,,right,0,0.712640232508,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k09.bmp,images/INVk09.bmp,,,,,0,58,58,58,,,,,,,left,0,1.76596001262,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k16.bmp,images/INVk16.bmp,,,,,0,59,59,63,,,,,,,right,1,0.93802957359,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k06.bmp,images/INVk06.bmp,,,,,0,60,60,57,,,,,,,right,0,1.66349973786,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i12.bmp,images/INVk12.bmp,,,,,0,61,61,37,,,,,,,left,0,0.688238473711,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i16.bmp,images/k16.bmp,,,,,0,62,62,15,,,,,,,left,1,0.956172025937,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i27.bmp,images/INVk27.bmp,,,,,0,63,63,49,,,,,,,left,0,0.999890952851,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i25.bmp,images/INVk25.bmp,,,,,0,64,64,47,,,,,,,left,1,0.625226753924,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i22.bmp,images/k22.bmp,,,,,0,65,65,21,,,,,,,left,0,1.25196049669,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i01.bmp,images/k01.bmp,,,,,0,66,66,0,,,,,,,right,0,1.26450989934,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k01.bmp,images/INVk01.bmp,,,,,0,67,67,53,,,,,,,right,0,0.738697797424,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Gestalt-scrambled,images/i06.bmp,images/k06.bmp,,,,,0,68,68,5,,,,,,,right,1,0.606809331701,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k23.bmp,images/INVk23.bmp,,,,,0,69,69,68,,,,,,,left,1,0.606004093337,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i05.bmp,images/INVk05.bmp,,,,,0,70,70,33,,,,,,,right,0,0.829041864708,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k24.bmp,images/INVk24.bmp,,,,,0,71,71,69,,,,,,,left,1,0.635130800991,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i01.bmp,images/INVk01.bmp,,,,,0,72,72,30,,,,,,,right,0,0.531633081569,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-scrambled,images/i09.bmp,images/INVk09.bmp,,,,,0,73,73,35,,,,,,,left,0,1.11690153855,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
,Inverted-Gestalt,images/k25.bmp,images/INVk25.bmp,,,,,0,74,74,70,,,,,,,left,0,0.754633648627,2016_mrt_24_1605,31.9979803183,Gestalt_exp1,001,P4,
